45296,7,45,2046.7,0
45296,7,50,2047.2,0
45296,7,55,2047.5,0
45296,8,0,2047.1,0
45296,8,5,2047.3,0
45296,8,10,2047.4,0
45296,8,15,2047.6,0
45296,8,20,2047.4,0
45296,8,25,2047.5,0
45296,8,30,2042.8,3
45296,8,35,2036,3
45296,8,40,2032.9,3
45296,8,45,2040.4,3
45296,8,50,2041.1,3
45296,8,55,2047.6,3
45296,9,0,2047.2,2
45296,9,5,2050.4,2
45296,9,10,2048.4,1
45296,9,15,2046.8,1
45296,9,20,2049.7,3
45296,9,25,2050.5,3
45296,9,30,2054,4
45296,9,35,2053.3,4
45296,9,40,2050,6
45296,9,45,2051.5,6
45296,9,50,2052.4,6
45296,9,55,2054.1,6
45296,10,0,2060.5,2
45296,10,5,2064.5,2
45296,10,10,2067.6,1
45296,10,15,2067.3,1
45296,10,20,2065.7,3
45296,10,25,2070.5,3
45296,10,30,2067.3,2
45296,10,35,2068.9,2
45296,10,40,2068.1,2
45296,10,45,2067.8,2
45296,10,50,2064.6,2
45296,10,55,2064.8,2
45296,11,0,2061.8,1
45296,11,5,2060.2,1
45296,11,10,2060.5,1
45296,11,15,2062.8,1
45296,11,20,2059.7,1
45296,11,25,2058.3,1
45296,11,30,2057.4,1
45296,11,35,2058.6,1
45296,11,40,2058.5,1
45296,11,45,2057.2,1
45296,11,50,2055.2,1
45296,11,55,2054.4,1
45296,12,0,2051.9,2
45296,12,5,2051,2
45296,12,10,2049.1,2
45296,12,15,2050.4,2
45296,12,20,2049.9,2
